nose_x,left_eye_x,right_eye_x,left_ear_x,right_ear_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
,,857.6812744140625,857.6812744140625,874.1977462768555,857.1213912963867,890.4342803955078,844.5240859985352,915.6288909912109,816.5300674438477,919.5480499267578,874.1977462768555,894.3534393310547,842.2845611572266,866.0794830322266,829.1273727416992,866.0794830322266,,,807.2407646179199,811.7179946899414,808.6398963928223,832.9848251342773,826.2689819335938,863.2061080932617,843.3384094238281,872.1605606079102,860.4078369140625,882.7939758300781,883.3536224365234,915.53369140625,898.1844329833984,963.9436950683594,940.1584320068359
857.3594741821289,,855.6748352050781,854.2709655761719,870.8366012573242,851.1824645996094,887.6830139160156,837.1437835693359,913.2333831787109,812.9972839355469,919.9719543457031,864.9403533935547,887.9637756347656,836.0206909179688,866.9057693481445,823.9474411010742,866.625,810.1245307922363,,809.000415802002,813.4968795776367,810.9676208496094,836.8222885131836,830.0775909423828,866.8923873901367,846.3772735595703,873.0750274658203,863.5200424194336,886.5644226074219,886.8454437255859,921.4120178222656,900.0538177490234,968.6248779296875,938.8358154296875
858.8232269287109,862.3764877319336,854.4499816894531,852.5366821289062,868.9363632202148,847.6167755126953,884.2427215576172,832.0370864868164,904.1956481933594,812.084156036377,916.4954071044922,854.4499816894531,880.689453125,831.4904403686523,867.29638671875,823.2906036376953,867.023063659668,813.603099822998,810.3196144104004,810.5932350158691,814.1503448486328,813.603099822998,837.4083480834961,834.1248779296875,868.3278274536133,847.5324325561523,872.1585540771484,858.4773788452148,892.4067077636719,892.4067077636719,922.5053100585938,901.4362945556641,973.3993072509766,938.9227294921875
855.6030731201172,859.8976593017578,853.7241973876953,851.576904296875,867.9499893188477,844.0613861083984,883.7862548828125,831.9828796386719,903.648681640625,815.6097946166992,915.1903686523438,852.1137237548828,877.61279296875,828.2251205444336,869.8288650512695,822.0516662597656,868.48681640625,811.7192687988281,809.8387794494629,809.8387794494629,815.4802474975586,814.1370391845703,838.8520660400391,835.6283569335938,866.5221252441406,849.3290786743164,868.9399032592773,861.6865768432617,892.3117065429688,892.0430755615234,924.0113983154297,901.4455261230469,970.2177276611328,936.6375579833984
856.6011657714844,861.5088806152344,854.7930679321289,851.951774597168,867.7080993652344,842.136344909668,882.1729125976562,831.2877349853516,904.9033660888672,830.512825012207,914.2021789550781,851.951774597168,874.9404983520508,828.9630279541016,872.0992050170898,822.7638092041016,869.5161972045898,809.2809562683105,807.4709625244141,807.4709625244141,813.418083190918,812.9009475708008,836.9480133056641,833.5865936279297,863.5807723999023,850.6522369384766,863.0636291503906,863.0636291503906,890.4721221923828,890.7306823730469,922.7934265136719,900.8149261474609,970.1118469238281,939.8590850830078
858.1552810668945,860.753776550293,855.8166351318359,852.6984405517578,868.5492706298828,844.1233978271484,882.5811614990234,833.7294082641602,900.7706451416016,833.9892501831055,914.2828369140625,850.3597869873047,874.5258178710938,833.4695587158203,872.447021484375,823.5952606201172,869.5886688232422,806.1823577880859,805.4024772644043,805.4024772644043,808.7819747924805,808.0020866394043,831.6585845947266,829.5788955688477,857.6547241210938,846.2164306640625,859.2144927978516,860.7742691040039,884.1707916259766,883.9108428955078,920.3054504394531,899.7684936523438,970.4780120849609,940.0625
858.2434616088867,860.6043090820312,856.6695709228516,856.1449356079102,871.359260559082,846.1769332885742,883.688102722168,836.4712524414062,908.8704223632812,852.7348327636719,915.1660003662109,850.3739852905273,875.0316772460938,836.2089385986328,876.34326171875,824.1424102783203,869.2607345581055,800.3409004211426,799.0283241271973,799.0283241271973,803.2285766601562,802.4410285949707,825.0173721313477,825.0173721313477,851.0064239501953,848.3812637329102,835.7805099487305,858.8818817138672,880.1456604003906,879.3580932617188,919.7854919433594,899.0467681884766,968.3508758544922,938.1615905761719
863.4620361328125,866.2884826660156,861.9203338623047,859.3508377075195,875.7956314086914,847.7880935668945,886.5875244140625,838.0239944458008,908.4282684326172,838.7948455810547,912.0255737304688,851.6423416137695,878.1081771850586,838.2809448242188,877.3373336791992,825.4334487915039,869.8857803344727,796.3588676452637,795.0713310241699,794.5563163757324,798.1614227294922,798.1614227294922,820.0495758056641,821.0796127319336,845.02783203125,844.7703170776367,848.6329345703125,852.753059387207,872.5811614990234,873.0961761474609,914.8124084472656,901.1645050048828,962.9663543701172,942.3657379150391
868.3133316040039,872.2042465209961,865.9787826538086,864.1630172729492,879.726692199707,850.9338989257812,889.5836791992188,841.076904296875,906.7037200927734,858.1969451904297,913.9667816162109,853.0090560913086,879.2079010009766,839.7799377441406,877.6515350341797,826.5508117675781,870.1290969848633,792.7071762084961,791.9276580810547,791.9276580810547,796.0850868225098,795.5654067993164,815.832878112793,818.9509506225586,843.1160125732422,839.2184295654297,828.8248443603516,849.6119995117188,866.7613983154297,869.61962890625,907.5561981201172,904.4381103515625,954.3272857666016,945.23291015625
875.5907745361328,879.0551834106445,871.8789138793945,867.9195938110352,884.4992523193359,853.8145065307617,893.160270690918,843.1738204956055,915.1840057373047,847.3805999755859,916.4212951660156,854.3094177246094,879.5500946044922,840.451789855957,878.5602722167969,829.811107635498,869.8992538452148,793.9536094665527,791.9740104675293,790.4893188476562,793.7061576843262,793.7061576843262,812.5123062133789,816.4714889526367,841.9587707519531,841.4638671875,861.7547149658203,848.6399002075195,865.2190093994141,867.446044921875,906.7904815673828,903.5736541748047,949.5992279052734,941.6808319091797
876.2928085327148,880.3658981323242,873.4177017211914,870.7821884155273,886.5953063964844,856.6462020874023,895.699836730957,844.4269714355469,917.26318359375,849.9376068115234,918.2215576171875,854.9690475463867,880.1262969970703,842.7498245239258,878.4491500854492,835.801628112793,869.5842208862305,787.9195899963379,787.1993637084961,787.1993637084961,790.800479888916,791.2806282043457,810.4866027832031,814.3277893066406,840.2558517456055,840.0157699584961,859.4618072509766,843.3768157958984,864.0232238769531,865.9438171386719,903.3954620361328,905.5561218261719,941.8073883056641,944.6882934570312
