nose_x,left_eye_x,right_eye_x,left_ear_x,right_ear_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
1357.153748285204,1358.4473433721646,1368.535968235562,1369.0404935564327,1382.7692431495316,1374.0646365937746,1391.0440524873293,1364.6026778448208,1377.6607222784146,1355.4282390049539,1359.9523624238527,1405.6644770304374,1417.83387611026,1369.4234862554654,1408.8902159191325,1382.5112646193745,1437.9188446771545,745.3376977103104,745.4260406494147,750.1806804112033,756.2417275565018,754.37725248791,779.0345756894073,768.1570056733638,805.2013295491545,797.7502288818366,812.1030622209829,809.275320507232,817.4510712396539,814.6823076520654,847.7245061965224,841.014716738747,894.0134371802928,871.9430367606035
1347.1460974557071,1348.6388589768196,1360.0788904825858,1358.4514567057304,1372.5238974435001,1362.4636099679142,1381.1899501255593,1352.9654657273077,1371.455019996281,1343.6808349972694,1353.5563547043585,1393.2932939075301,1405.8367055257177,1360.1785430908217,1400.6461181640639,1370.701494852703,1430.9016963413796,745.6626915704643,745.6091742742636,748.9204822721942,755.8977641151073,754.5489329383495,778.8646945045116,768.9898678007587,805.9227763584689,796.3173504784002,811.4895037696483,805.7794552757634,818.8298913864869,815.2312164306647,850.0958811442065,842.2917102632076,898.7728663853245,870.2210359119242
1349.3795427594878,1350.7304520379944,1349.7220291864317,1348.2956720987968,1362.666791280112,1350.5501956031449,1371.975436619351,1343.2905208042703,1365.7345817202627,1333.943242572604,1349.5293128603994,1380.156269981749,1394.004665919714,1352.1507546561118,1388.1287605648963,1365.1916318620968,1419.4000465756383,747.9013524736683,747.3821451096314,748.5489187694739,755.5745889572877,754.309335799445,778.1968078613288,769.8791329520097,804.8953450520842,795.4699699765167,809.4230157761355,802.4328627813438,820.4401873633983,816.7614190237871,853.5111636207225,843.2475091843386,899.4959186372312,872.6094919840502
1342.142111278717,1343.5735190255314,1340.0204852876223,1337.989254179456,1352.6366268339623,1338.339621770951,1362.3684245518289,1332.602519444058,1366.4235923403799,1323.9864135015591,1342.759322030205,1368.320260184153,1382.5682492937372,1343.8302848452627,1374.082460675922,1362.9480507260291,1402.2290496826186,748.8178367614753,748.3361193339038,748.0757546197808,754.7611701602034,753.4532554263167,777.6039421444855,770.383364722843,805.7880358014795,794.2976230439692,808.3719398861847,802.9845820835666,822.1184492565344,818.3715340750566,855.5822129022515,845.0047374907001,897.0822782970619,875.5850750151143
1331.5090724400125,1332.9647176833391,1329.8874922252849,1327.8634970528751,1342.581354413715,1326.3913737705789,1353.087976728168,1320.3925519670772,1358.1096489315955,1313.492323557537,1333.1785765148356,1356.8472101120733,1371.4501186552516,1334.7877229963042,1359.8075314476387,1359.1390053885339,1382.620523361934,750.1384835016167,749.3261311848967,748.3770806448807,754.7243917556043,753.1901608421697,777.8386495681043,771.6863232567205,806.4339468819762,795.1819766816645,809.3617531912676,807.0642344156909,823.2945582071948,819.7477664039257,857.2958635602687,846.8382190522701,893.6188543410536,880.9948585146958
1321.282721746537,1322.7043097359806,1319.6375136602505,1317.1469799223414,1331.8639904203883,1314.645862760999,1342.96562812442,1309.4235480172306,1344.8796793619804,1302.6657431466251,1321.4178841000523,1345.4684350149982,1360.100340706963,1324.7874087379105,1345.5348743257082,1350.9189543951138,1361.6793667021266,751.2084944588805,749.934221358527,749.5877740042557,755.4350195385168,753.7185321989521,778.5616749354779,771.9312577020562,804.0855658394958,798.5850906372077,810.6248354230615,812.4521248227081,823.8485045660117,820.5831168038512,859.1683429536373,849.5013028099431,891.7570786249079,885.9180900937043
1315.265354701452,1316.5925569080184,1307.9458828880686,1306.1046589442676,1320.9500445411331,1303.6863962809257,1331.8671918596551,1297.0970615205324,1328.0640538533542,1292.6482445853107,1309.3034449986062,1333.6862880161843,1349.0032050723134,1313.5413331531354,1331.3930337088461,1340.686806451708,1343.3281816755034,751.3730713980545,749.7424305507122,751.101464952742,756.7370732625333,755.2044252668115,780.4582635788697,772.8229573567717,804.6825754074831,802.2292480468757,812.6050553094781,816.0681181408117,824.2285127185648,821.6455372401654,861.8128473191042,852.8517826625286,891.9052639915838,891.7243550618498
1312.902013869514,1314.5177216302793,1299.7184030442022,1294.1751585460856,1309.4878107706718,1292.4936468941837,1321.0432266961973,1286.17241886684,1313.6506605602458,1282.421524047853,1300.9299131120965,1321.7711265200674,1337.7734284173887,1301.0139465332045,1318.321465628489,1327.010949997676,1329.0316212972018,751.7547489347919,749.3978912716827,752.7256351652607,758.9576261611219,757.7485600426091,783.5802728562135,775.5270654587526,808.232002621606,805.3528115408768,814.5054989769353,817.4682163056881,826.0893445696157,823.7060303460992,864.5562613351012,857.1034051804323,896.1317385718945,897.2880946568089
1312.0065467471181,1313.2745975312746,1288.8124349684954,1282.1396858578648,1298.0196674891893,1282.8465590704068,1309.6151537214018,1276.409557524183,1311.2850952148451,1272.7961405799515,1293.1207333519358,1310.662428719658,1326.761165073941,1287.3340090797074,1306.9526548839763,1309.3162979852598,1320.2605191185373,753.1653317042767,750.463350023543,756.2703455970409,763.0211005437949,761.909477597192,786.9548060099291,779.1621235438763,814.3244178408676,805.3191829863056,817.9145271664581,819.6623738606778,829.5765388125473,827.9129220871706,867.6921364920488,861.8608035133007,904.6536763509123,902.5005929129474
1324.062423706056,1325.223939804805,1275.6266265142544,1270.1207206362783,1286.093942551387,1272.9222742716483,1297.1074974423377,1265.3122841971272,1309.9592721121664,1263.70064798991,1281.5056646437884,1299.6700788225457,1315.6818945748478,1273.0280925205789,1299.2876826695046,1286.2435284569162,1316.4839957101017,749.4667592729847,746.8176776341037,760.6947644551602,767.1359149387912,765.852599371048,791.0504161289767,783.5224609375007,823.5527107602081,806.6122378394725,821.3996574765167,822.9884320213689,834.8368639264795,833.2740889049719,870.4114423479361,866.413105555944,913.146523611887,905.9838547479546
,,1262.7165501912446,1258.0265989757731,1273.6770146687836,1262.0505211239781,1284.7255383446116,1253.9347029186442,1295.1532087780192,1251.8692131042494,1267.9551852998293,1287.5355217343297,1304.0453189668215,1257.7835090273916,1293.1845790318093,1260.982757205056,1315.5756890433188,,,765.3509201776421,771.7776965186717,770.3065612429672,795.3711126418348,788.344782511394,829.6074760073715,811.681679861887,825.6349959600547,826.3817371186764,840.000775291807,838.1628116426022,873.6265956333714,869.7418140229734,919.7324022565577,907.507622128442
,,1256.578710283553,1245.6660744803303,1260.6150407337018,1250.1671643938348,1271.1350355602458,1241.9273543584927,1274.1483797345854,1238.0414722987596,1253.0085162208204,1274.6469893682583,1290.8774112519777,1242.6111442929232,1287.5508172171467,1238.5197532290517,1314.4567860194627,,,768.6798567998984,776.8994318644213,774.823497408913,799.7970849900026,791.712458292644,832.8281391688763,816.6231907435833,829.186429341635,828.5328652518144,844.5397149948855,842.4502251034698,876.7286689395004,872.7875656854546,924.7095998128264,906.7657165527353
1235.2913055419933,1238.0045038859062,1244.942998613631,1232.9951509748198,1247.1910247802746,1237.141495477587,1257.080857413157,1227.8885903131404,1250.50991966611,1222.759959084648,1237.18822951544,1260.619604928154,1276.8084073747918,1227.8955270676397,1279.2410314650774,1222.843903314501,1310.8892513456813,774.7529182434089,773.4020195007332,772.4159020923441,782.2128964378728,779.6030079069599,804.870167323522,795.5220180693134,835.1522725423185,821.9888418288465,832.0805936540884,830.6486918131518,848.2869378952761,845.5079174950017,879.1673656645283,876.0415148053859,926.4318375360407,904.3127739315948
1202.00213623047,1205.297215416319,1231.8261856805723,1218.8713687715087,1232.9805573962994,1223.2338859921422,1243.6377930414121,1213.6545985993898,1229.5371264503128,1207.857475462415,1220.9264163062699,1246.3413576398589,1262.08195204962,1213.870837983632,1267.0100290207647,1214.2888474237361,1300.027489798411,784.235227857318,783.3711477007192,775.6769492739729,786.7071842011958,783.8076233636773,809.7140771775026,799.4349001929882,836.9085878644678,825.1046051752007,833.7971899850036,833.2602506365102,851.449978056409,847.9935709635424,881.7852187383751,879.2204052153096,926.8748539515913,900.5924537295396
1185.3575515747082,1188.9435711815254,1214.9497985839855,1204.1672879173652,1218.6273291451603,1209.9368064517078,1229.8970845540375,1199.2857816787005,1219.7446819487084,1194.5587577819836,1203.5823596772705,1233.3537786574602,1247.5683455694302,1201.7424370901938,1250.4645770844973,1211.5783691406261,1291.6272059849343,788.9763826642726,788.3557118007122,779.2478154500334,790.5050490243102,787.7457366216759,813.0882579258516,802.5275733584456,839.0317967732756,824.7567632766004,836.6387855893097,835.7104670206713,854.2353482927604,850.3503850301115,884.8615366617847,882.1173945835667,927.4936305454808,895.912864321755
1196.453941345216,1199.8460006713879,1198.2660903930675,1189.830212910971,1204.3672706967318,1195.4696226574138,1215.950158982051,1185.706485021683,1204.8736408778611,1183.6006493341365,1191.6974752516985,1220.8612075079068,1234.207122439431,1191.7311964489177,1228.5778972080786,1210.7476646786656,1276.2089600335996,785.8156127929695,785.0326690673835,783.2700960068483,793.1853517804835,790.1020327976779,816.3959575834735,804.7657961164209,841.6881241571343,825.314618428549,837.4944287254705,837.3485997517912,856.2499752952947,852.1206552414675,887.9930986676906,886.8416530064183,927.0782804943276,894.6377672467921
1201.3397830781494,1204.847444443477,1192.950991312664,1175.6720675513868,1190.4505222865523,1180.4105137416307,1202.230914887929,1171.352692558653,1196.5502686273494,1170.3488084702276,1179.9449622744617,1209.277797880628,1221.0839585803815,1183.6746404738665,1204.3474862234943,1208.611317225866,1253.7328414917004,785.7294823782793,785.0104856945227,785.8176678248822,794.4818503970199,791.0791843959271,818.178150358655,805.4642199561717,841.4490505400166,823.2805321103059,838.7033745901933,838.5449465797069,857.1913448515401,853.2396258399608,891.3207673572367,888.5337488083621,924.986368815105,899.2703523181742
1195.3655991327205,1198.614979335241,1189.1089840843574,1162.5779793148959,1178.8169780912865,1163.2102799188535,1188.9639209565673,1161.698760078068,1182.6637943812789,1161.215670449394,1166.680582137336,1198.0657210577115,1210.2787733532145,1178.2990806216296,1177.8643980480388,1207.511951264882,1224.0873046148404,785.724846431188,785.3086057390492,786.0903578258703,794.5515292939692,790.8665411812926,818.1099224998845,805.2611105782653,840.212565467472,824.7732256934764,839.427164350238,837.6802462623241,857.434874035064,854.1990777878542,897.9328133719316,884.8963216145842,923.4858194986989,906.2862279982802
1178.6762059529633,1181.7060971941278,1175.6633834838879,1149.956540788924,1162.4888567243315,1154.4049744378963,1176.1659138997406,1152.007334391277,1162.430354527066,1151.0954746064697,1152.4126467023589,1185.5209819248755,1193.8774635678255,1164.0233306884777,1162.1983043125708,1204.0934945969366,1189.1829067411888,786.1839850289489,784.977888379779,785.0008561270586,793.1548381987079,790.2478170849035,817.9304524376287,804.715522039505,832.6598423549115,832.631028311594,839.7109745570599,836.9527805873333,857.7528174264098,855.1516901652026,895.3811638241731,887.1248779296884,921.6829717726944,914.8227945963552
1160.0777769542888,1162.797045026508,1153.982419695174,1136.7318721952902,1147.4919052124035,1144.3000659034376,1163.7800790695928,1141.0218890962158,1150.0658754621245,1138.455816359748,1135.270030248734,1172.1610020228804,1174.1389915829623,1151.748037429084,1147.1518347603946,1199.1376535324835,1150.9339672270287,786.7076882861917,783.544557662238,784.2274449666348,791.3135268801742,789.3731090000705,817.1730542864126,804.1367983136865,831.4421720958899,836.0778656005868,839.4200646536699,836.7433090209969,858.6755312965038,856.8088088262657,895.0640513102222,887.3513852074041,920.1593606131426,920.8712608700715
1138.056861514138,1141.0383591424863,1130.458471389045,1124.0376681373243,1133.958724975587,1132.3514600481317,1151.2363324846551,1127.0939741588786,1135.6768177577437,1124.0209426879894,1117.7294518607014,1157.993265424457,1153.2138820829857,1140.6120427449555,1132.4557251703181,1190.2649452572787,1121.8267942156122,787.3648728870219,783.4712388174883,784.4907715207062,790.9073737008239,789.539374941872,817.305142538889,804.684264773415,831.029610043481,841.5810684930718,838.5840861002612,836.0969212849943,860.509812854586,859.4308773222432,896.8753952752985,887.2047002883193,918.8057716006333,923.3613441103989
1117.1277069818416,1122.5768269130172,1110.4892647152865,1111.6063058035725,1121.8161849975595,1119.1760704403841,1137.7318387712762,1111.6630579630546,1118.647457304456,1106.723051888603,1105.4731708708273,1143.6623887561627,1131.4554094587063,1129.3051082066138,1115.344440278554,1177.8891619727738,1095.0916431971968,788.9410404023678,784.6817428952179,785.9463359287815,792.4518634251193,790.8683693295441,818.796927315849,806.2162308465875,837.0997815813346,846.0093721662256,837.0411485944483,836.8747464134588,863.1623833065951,862.8084041050511,901.1152045840317,891.1141560872404,918.9852011544373,926.3389485677092
1110.035009111678,1111.3887961251407,1100.6911610194625,1098.9671016874777,1111.3502651396261,1104.547905331567,1124.0725638979968,1096.4201144263868,1108.182489667621,1087.695450192407,1091.3682795933325,1129.596862066361,1117.9204337710437,1117.5567198253825,1095.979730515254,1161.1276775541771,1076.169528416226,788.8651233854755,787.6306884402328,788.0792944771911,795.3811169578923,793.872663770404,821.3166945321227,809.0034110659653,843.8983161562973,846.8858882359104,838.3654189336876,840.1927548363103,866.5922975086039,866.4053693498893,907.5834670293907,893.5550253731872,921.4253910609663,932.8044876825251
1096.427520025345,1094.3263793218714,1087.8300483340317,1087.018415541877,1104.6874371483223,1088.2170094081343,1110.4708193824415,1086.4651234944672,1094.643527802968,1073.7864735921235,1075.5293401082367,1115.8000143141985,1109.1280023484014,1104.5678638276609,1074.4775248936255,1142.5025718325671,1064.9727052961086,793.1002922058112,794.0870410374241,793.9561916532978,799.5885371253612,797.3468931288953,823.9053933279863,812.414254688082,851.8887975783583,850.7195783342642,842.8988080705924,845.1111984252938,869.8279062906909,868.8215361095617,916.4337724958157,893.5938568115243,928.2538786388589,938.0411522274935
1079.9735677809954,1075.9927644275494,1075.2086272466759,1076.4323007492803,1088.7987816220248,1082.3514102754148,1095.1738175891705,1076.510719662622,1086.4200755528052,1061.5426323300326,1064.1919599260614,1102.473627726238,1095.9930151076555,1081.4807190668025,1062.7774934314555,1117.6187758672816,1059.5554693312884,799.6168857756122,800.7614978608639,799.9987271626799,803.4679957798556,801.158766973587,826.8220160348083,816.9150150844036,855.6325051443926,856.0313528151747,849.5684556506937,849.8915063767215,872.322806948708,870.4551529657281,914.090611049108,900.0382486979175,934.49245053246,942.8263934907468
1067.7548003423792,1063.5721039544978,1062.9665890648262,1067.0054310389937,1072.7180691673652,1074.9770976475318,1078.3709912981317,1072.1725670950764,1083.5777039300838,1049.2166580926814,1053.2438735961923,1089.5331064860036,1080.7424043927883,1062.9145329793305,1049.1745116824204,1089.4712666102828,1057.5915974208297,806.9282954988032,806.3092360723595,806.0311809721454,807.0758354550323,804.9063344682972,828.3137065342503,820.8983648391005,858.3727649507076,854.317319960822,856.2495981852221,854.472825913203,874.2220982142865,871.5968646094921,912.3680201939183,903.237838018509,942.5724341982896,943.0684603736523
1053.8331498645612,1051.9447475615011,1051.385479155042,1058.0899374825624,1055.7725157964805,1066.976546514603,1061.7696358816975,1067.4335305350178,1073.1940543765124,1042.2839177449555,1042.5455736432768,1077.1394319080182,1064.3524834769123,1047.1590961274655,1036.2046040126265,1060.0087560017914,1055.1696181524378,814.437340690977,811.8456188383565,811.8060744149352,810.6552912394213,808.4421384902234,829.870433262417,824.6288056146539,857.5594358898352,853.7933200654538,860.4621244158071,857.9336682274236,875.942430768695,873.457321893602,910.2900114513589,905.0403878348222,950.4478207542792,939.6923450288327
1039.509972708567,1042.2610422770192,1040.380846296039,1048.6687502179836,1040.1189288184764,1058.5869994390587,1046.1804693312881,1060.3758871895936,1053.0476648239874,1035.0831335158584,1032.0779015677326,1064.694238935199,1046.0119915916816,1033.6315020606642,1023.3088386172349,1036.562514532181,1049.266242980958,819.8603421165838,815.1058022635331,815.6178839547301,813.0865740094873,811.2621309189577,831.4445557367242,827.3981468563996,858.6675974528004,852.347076779321,863.1269436790838,860.9780331566228,878.1719854445694,875.9301616123753,909.6314079647981,906.0826045445042,955.9047466459738,935.8177839006705
1030.609771365212,1031.9009602864594,1029.9937998453786,1038.9142597743453,1027.3843300229037,1048.8610614594968,1032.4820004417793,1052.456384204684,1030.415394737608,1025.395604088194,1020.4578069051116,1052.2106130690813,1034.4698907761358,1021.241715930758,1009.4366762070439,1022.5957717895517,1039.4741999308278,820.2766171409978,816.4169267926904,816.613922482446,815.086627415249,814.1351218450645,833.8439756120962,829.4301819574273,860.3683791387657,851.7013902210062,864.8908760434114,863.8522571382076,880.6892649332691,878.4171338762565,911.3276091076087,905.9937577020562,960.3659486316508,936.5142938523074
1019.8304196312324,1021.266845703126,1019.5136453537724,1028.374534970239,1019.0630093529121,1038.5274156842922,1021.1438678559812,1042.6642873854873,1011.938240414575,1015.7640184674954,1008.4903244745174,1039.923472449894,1022.8759424118778,1009.9939095633381,995.4315492539189,1017.3697411673419,1023.7770374843062,821.6196714128774,817.911692301433,818.0738053094781,817.0369469778886,816.3336495899027,835.663149879093,829.7985105968664,863.9672691708527,850.8291280837294,866.2419066656212,865.94951811291,882.6840471540187,879.3319404238755,915.0944293794187,904.476350330172,963.9390629359663,940.0458948044558
1009.2112648373568,1011.1761300223225,1008.932161603656,1019.0088337489547,1008.4689189365942,1029.5522166660862,1009.7076463245219,1031.6858109973737,1002.4389477684394,1007.3460213797442,1000.0746187482571,1028.381082443965,1011.2371361142123,999.07008725121,981.3028388250451,1015.1934098743267,1002.3670283726292,821.814602443151,818.5234291439972,818.6317196800603,818.0753991263261,817.6503532046371,836.641632080079,830.5396783011308,867.8619628179649,851.3060724167606,869.3949025472014,867.640533810571,884.3812110537583,879.6085946219316,918.6540178571438,902.3055819556835,962.2412625267401,943.8173268636076
998.5720156715039,1001.0669857206809,998.3600525628963,1009.6182824997684,997.8947666713178,1020.6902712867384,997.7220684233175,1024.1786825997497,991.7777506510425,997.7209214710064,991.1283351353246,1017.8215953281958,999.7700395129986,989.8037766956156,967.7517071678534,1014.5512183053163,976.853160676503,822.1018793015261,819.153495788575,819.089412870862,818.7223881312786,818.6099486578087,837.0835178920208,830.992349897113,866.4506588890447,854.9724251883379,867.8771082560229,863.7404828752799,885.0845613025492,879.6857775733592,922.3653942289815,900.7559291294651,960.8576572963179,946.4219251360221
987.4661530994242,990.5002125331343,986.8339520409003,999.6078901745034,986.1788202921559,1011.7015696934302,985.5586831229083,1015.971458071755,982.2902265276236,991.6202534266889,980.8459774198996,1007.7105502174023,989.1697536650167,981.7486372448159,955.442854563396,1011.7136317661841,951.6022981916165,823.0333455403654,819.8701219104593,819.6049971807579,819.4916872297022,819.3502778552835,836.9022529238755,831.1922574724476,865.9600819178997,855.05571565174,863.1866273425883,859.5082328433091,885.4866405668721,880.4777345203227,926.0929180326924,901.1451495942623,958.6427815755218,945.4145318894168
976.7195481799907,979.7691737583715,975.590139479865,989.040025983539,974.8842497326089,1001.7340698242197,973.5572495233454,1005.6444375174395,969.6384836832691,983.5940417335156,969.8199564615895,996.9100127447228,977.9420968918582,974.3712884812137,944.2297179812485,1006.9274386451368,927.8244679768889,823.9973885672441,820.7302111671092,820.375308082218,819.8053661528095,819.6548011416489,836.8887765066972,831.4973398844409,864.9684337434323,856.4155625842875,857.5939705258331,856.3087067377007,886.9681345621752,881.9976926531119,929.6035119919559,902.8952302478617,955.1725318545396,943.047151111422
965.3212185814275,968.3721520560139,964.1958047776004,977.8219844273168,963.4882183983221,990.5351308186858,962.0129528953925,995.1234203520285,957.5085721697135,972.5013496762239,958.2461442493266,985.0885024297813,966.2987227666954,967.1362827845991,933.2816685267866,1002.639648437501,910.2931751069577,824.5067807152166,821.1603400820785,820.8079706827807,820.3926972888772,820.1679985409698,837.7007617042186,831.9926256452295,864.3659795125334,856.2398525419696,851.8298325311578,853.2613547188903,889.1358322870171,884.0174931117475,933.4139731270935,906.6010306222106,953.2964157831111,943.8273119245266
953.8269544328971,956.5814979189927,952.6147497267959,965.6436484200623,952.4016876220712,979.2176150367383,951.2095663888123,983.9850420270657,945.3193105061857,962.0255686442067,946.3313943772098,972.8187234061114,953.9472162155887,959.5715571812229,922.1037441435324,996.9362574986058,896.2456192743219,825.0200347900397,821.8616939726338,821.6278493972059,821.2369344802137,820.9757029215502,838.0975054786327,832.3769182477686,864.4961891174326,854.8021178472618,848.5613025483639,851.6368775140679,891.1124521891284,886.0548139299674,937.1321214948391,910.1707596551813,952.5374457949692,946.2686673118964
944.4062692551395,947.1970570882171,942.6243151710156,954.9337812151236,941.6832758585621,967.21266537621,940.1867218017587,972.1534729003915,929.2994493756984,951.3955390566881,932.0534984043675,960.3544841948019,941.2386645362499,950.4389728364499,909.8721858433323,988.9679071335576,885.9313245500846,826.0094226655514,822.9111709594735,822.616156078521,822.1261647542326,821.8832448323576,838.3930842081713,833.7013782319576,864.6792184738895,854.9481709798185,850.873936607725,853.2227205548976,893.9716404506146,888.6300281343015,940.12554713658,912.9451402936672,952.8880956740616,949.1988786969875
935.339015779042,938.1778746105384,932.974618094309,945.0622238885798,931.560833885557,955.6491299583807,929.6535953340085,958.9947240920303,915.6904147920162,939.1428317115428,922.9243647257496,948.8076956612732,929.6625515165792,940.1327296665745,897.5532077607662,979.7675483340319,878.3465845017215,827.3598850795208,824.3763224283862,824.1635782151003,823.7059024629147,823.4565963745125,839.4970063709085,836.242728097099,865.1805305480966,857.0821856544139,851.9294760567809,850.32756078811,896.1247231619707,890.70097569057,942.5616767520005,914.3448646182114,954.6293611072367,952.1667269752147
926.2200015840085,929.0663216000521,923.279667808897,935.5633428664443,920.1345719837017,944.7880619594038,920.577407110306,946.5589076450901,903.5873714628682,927.1459935506194,905.5957554408491,938.6834091913141,920.1642238071996,928.7305286952436,886.877745128814,968.4441927955273,874.1475114368266,828.339535304479,825.4562109084363,825.4112043834875,824.7951750982384,825.4865017845525,839.6696853637703,838.3780960809625,864.7446376255589,857.448663984027,853.4873410179509,853.7967224121102,897.0534123012006,892.0615888323111,943.62359401158,915.0601472400492,956.173861549015,953.8354572114499
916.7281356084923,919.2410761515308,913.9301681518563,925.3495853969038,913.1211504255031,934.3645709809812,912.8492115565717,935.2386314755404,896.8464526221874,914.8686824980246,889.6365450904491,930.3322285243452,912.8454473586318,917.3254238310323,878.7948800949832,956.2777848016657,871.0929754348036,829.1775287446529,826.1219478788838,826.1641980125798,824.9547972906212,825.6280837286093,838.5335152035675,839.8073853992289,862.949889773415,861.3611871628543,854.1461537679045,861.0251435779398,897.372345697313,892.3216850644073,943.3779275076738,914.1904013497498,956.1802070254381,955.4401448567718
905.8631824311765,907.9331214541489,904.0275221325111,914.0780349004845,908.4719427199599,924.0847273327064,908.8698853992289,925.8726214454297,895.1825895763587,902.6745721726198,877.9089017595572,922.8927176339294,907.8465231032608,906.6988601684579,873.3204407464899,945.5395874750055,870.7717437744149,829.0765478951598,825.728327433269,825.8919470650817,824.1341785249265,824.1618899390819,836.4417052496055,838.2562924339666,859.633466811408,863.3361863635844,853.1893234252939,867.8527214413606,896.6335078648167,891.6018567766471,941.6250937325623,912.7830825079063,954.0167112804604,956.2188451857803
895.914952232725,897.2026025681276,894.9982368832551,902.9439210437602,905.4121627807626,915.0234371366964,906.7282874697739,917.1268931797582,894.1318392072415,892.0089899698901,871.0980954851432,916.7933556692949,900.881394159227,896.7208684285491,869.8893025716154,934.856722150531,870.2962504795628,828.1037623087573,824.8895165579668,825.1528767177044,822.452057248071,821.377306075324,833.4749614170628,834.7893774850036,855.0771611531584,865.6875563121986,851.3376297723687,873.298505147299,894.3286234537769,890.1442900158119,938.1778506324413,911.0507543654677,950.6820584251776,956.3548118954623
888.2302355085109,888.8280192783909,887.8350688389378,893.3916724068786,902.7412585303906,905.4750369843991,906.1164761497869,907.668625241235,895.7396777925045,882.1468342372357,866.4853660946808,910.2072485060928,898.7371437436067,887.519948686873,866.4946590605244,922.598195393881,869.4647732689275,827.1403445289257,823.6835160028375,823.7906526838038,820.2738745553161,817.5092121305927,830.3713578723733,830.8702610560833,851.1761053176161,866.615525745211,849.9688836960574,878.7625583467038,891.6742350260425,887.7561325799859,933.1401447114499,909.927517845518,948.0160268147795,955.4945467994336
882.1000678652817,882.2332908993684,881.1932431175603,885.9041802542558,898.6097829909561,896.9658646356501,905.9954216366732,898.0441509428487,903.4951695033491,872.4578366960806,873.0323159354082,903.9854587373288,900.4570679437554,878.8661655244382,864.9275022234244,911.1967973254984,868.6848377046139,825.05998266311,821.5711430140913,821.3644747052882,818.324047996885,814.1318978809184,827.8432991391145,827.8779449462897,848.6771574474524,862.1979678926023,849.6209044683555,871.0439362298882,888.7722029913048,885.2318602062415,926.262975783576,907.7122301374171,946.6265454973502,953.5338774181557
876.4182212466294,876.2279663085945,876.0379337129147,879.7100939069485,891.7984419323158,888.7745859055301,905.5287788027817,888.2846915835435,911.1174363635844,862.7006563459133,881.7013557070786,897.8022453671418,903.8605030604779,871.1209858485638,864.7268669491731,906.457423255558,868.5359736851292,821.8320980980291,818.499461219425,818.5012464977453,816.2004045758936,811.8550540379123,826.5611477806463,825.720511300224,847.8570182436997,855.8631112234941,851.5136696951738,865.2556341262099,885.9199429466619,883.4142238071995,918.5937158493778,905.2843787783677,947.0678311302557,952.4263029552651
871.2954439435695,871.1060525803347,872.5290607270748,874.0895531063996,887.2217276436951,881.3223807925278,903.1584919520795,879.0950666155143,917.997571672713,852.0851071675627,896.9265096755264,892.124556768509,907.0346399943041,863.5543183826273,865.4249452863429,898.4085758754193,867.4745032900864,818.5935868762797,815.2078926449738,815.7738945370636,814.3870377313531,809.362251281739,825.9799844651003,824.9035720825203,848.9105457124265,848.4588739304323,855.1561453683045,859.3943575904491,883.6595815022795,882.0695495605477,912.7333337692996,903.2495175316228,945.1053488595154,950.5289960588736
867.5810728527259,867.5194109962108,871.9482970464805,869.3215124947692,883.5184068225687,874.1982374645423,900.0993968418675,869.9536234537768,921.7801967802511,841.4312246413465,912.4510625203459,886.9707358224059,907.9647147769028,856.7651465279723,866.3404090518051,884.698409670876,866.6466395060229,816.1166730608268,812.8208069574273,814.6932169596362,812.4357376098641,807.7221725100571,826.6875334240149,823.5582925705689,851.8324388776515,842.8999869936997,859.7794908796046,855.8293518793023,882.7308959960945,881.8697022937602,909.3134634835388,902.199996221634,947.2532929920023,949.145303635371
866.835222516742,866.3985196068181,870.1842898414257,865.1783512660443,880.408482869467,868.1458809262238,896.1424131847573,860.9450632731129,919.731459844681,831.1718610127775,922.8768899100177,883.1771163940438,902.7420548938578,851.0533294677743,866.9106470743824,865.9542181832458,866.0706478300557,815.2142417544418,811.9873017810648,813.1207673209062,811.0956064860034,807.1182461693181,828.2849971226292,823.0528589884448,855.3505550566182,841.0659953526097,864.7423379080644,855.7187608991359,882.1394210088829,881.8785952613475,909.1514979771214,901.150687808083,951.5317259288978,946.8178769066228
865.2158257620683,865.5941361926859,866.6380259195971,861.2596762520934,877.3143888201041,862.0439987182625,893.0311446416954,851.9886728922535,918.2808263869522,822.8577252342595,924.2683170863569,878.5487925211597,898.7114170619427,845.8352613903236,866.236370994932,844.3649266560881,865.7145273117801,814.3109634036117,811.8733602251333,811.742280324301,810.9237289428719,807.4060109456389,830.8047249203644,824.0124766031909,859.675581432525,842.4052530924487,868.9912378220339,861.8918609619149,883.0233176095153,883.0120500837062,912.3963746570414,900.9476231166304,957.5054771786654,943.5638289678674
